unique_id	token_id	sentence	maincorpus	subcorpus	year
2740	20	Då kan man få veta hur många besökare man har , var i världen de befinner sig , vilka sidor de läst och vilka sökord de använt .	bloggmix	BLOGGMIX1999	1999
2741	25	Då kan man få veta hur många besökare man har , var i världen de befinner sig , vilka sidor de läst och vilka sökord de använt .	bloggmix	BLOGGMIX1999	1999
2742	3	Just nu kör de ett medlemsrally , med extra bra förmåner för dig som vill bli medlem , och därför måste jag tipsa !	bloggmix	BLOGGMIX1999	1999
2743	2	En av de bästa filmer vi sett under 2009 , så den är ett tips till hemmakvällen eller för myskvällen i husbilen … / Helena Beställ filmer från CDON.COM – Klicka här !	bloggmix	BLOGGMIX1999	1999
2744	6	När vi ser tillbaka på påsken de senaste åren ser vi att vädret kan variera rejält … Hur ser era planer ut för påskhelgen ?	bloggmix	BLOGGMIX1999	1999
2745	5	Men nu såg jag att de har visat grafik över vad som hände i en artikel i Svd från början av september .	bloggmix	BLOGGMIX1999	1999
2746	1	Men de är så självklara och dessutom såg jag båda SM-gulden från TV-soffan , därför tar jag inte med de i min lista över coola minnen från isstadion .	bloggmix	BLOGGMIX1999	1999
2747	19	Men de är så självklara och dessutom såg jag båda SM-gulden från TV-soffan , därför tar jag inte med de i min lista över coola minnen från isstadion .	bloggmix	BLOGGMIX1999	1999
2748	7	Men ännu är vi inte där så de spekulationerna lämnar vi helt och hållet över till läkarna .	bloggmix	BLOGGMIX1999	1999
2749	20	Sitter just nu i bilen på väg till Leksand , sju stycken blev vi till slut som ska ta oss de 70 milen upp till Dalarna .	bloggmix	BLOGGMIX1999	1999
2750	5	Hoppas det gick bra för de som satt i bilarna .	bloggmix	BLOGGMIX1999	1999
2751	0	De ska bara spela ihop .	bloggmix	BLOGGMIX1999	1999
2752	2	Så lyder de senaste uppgifterna som bloggen precis fick in .	bloggmix	BLOGGMIX1999	1999
2753	7	Vi kan väl säga så här : De bilarna rullar inte en meter till någonsin .	bloggmix	BLOGGMIX1999	1999
2754	7	Tråkigt , för man vill att alla de bästa ska vara med så man verkligen kan se hur Malmö mäter sig mot seriens hittils bästa lag .	bloggmix	BLOGGMIX1999	1999
2755	29	När jag ser matcher på TV så tänker jag oftast lite mer anlytiskt och mindre känslomässigt , och det finns den del reflektioner från denna match också , men de är mest negativa , så jag struntar i att förmedla dem här .	bloggmix	BLOGGMIX1999	1999
2756	40	När jag ser matcher på TV så tänker jag oftast lite mer anlytiskt och mindre känslomässigt , och det finns den del reflektioner från denna match också , men de är mest negativa , så jag struntar i att förmedla dem här .	bloggmix	BLOGGMIX1999	1999
2757	21	Även om kyrkan alltid har varit god mot mig kan jag helt enkelt inte gå omkring och ljuga för folk då de frågar om jag tror på något högre väsen .	bloggmix	BLOGGMIX1999	1999
2758	13	Det finns andra sätt att hämnas på sina skolkamrater etc. än att döda dem , man kan t.ex. anmäla skolan om man känner sig mobbad eller liknande .	bloggmix	BLOGGMIX1999	1999
2759	31	Sen skulle jag vilja ge en pik till media och deras pådrag om dessa händelser , jag vet att media vill hitta något att skriva om men det är fel utav dem att bland annat göra egna sidor för dessa mördare då det bara triggar dessa personer mer till att göra onda saker .	bloggmix	BLOGGMIX1999	1999
2760	24	Jag hade faktiskt ingen aning om det förräns för några få år sedan då jag framstod som dum i huvudet som inte förstod varför de avslutade ett läsår i kyrkan för och inte på en mer neutral plats som på skolgården .	bloggmix	BLOGGMIX1999	1999
2761	4	Sen har vi ju de som varannan vecka utför aborter för att de knappt vet vad preventivmedel är för något , men det är en helt annan sak .	bloggmix	BLOGGMIX1999	1999
2762	12	Sen har vi ju de som varannan vecka utför aborter för att de knappt vet vad preventivmedel är för något , men det är en helt annan sak .	bloggmix	BLOGGMIX1999	1999
2763	9	Satanister är ju i grund och botten kristna då de tror på att det finns ett helvete där Satan regerar .	bloggmix	BLOGGMIX1999	1999
2764	8	Problemet med filmer som skall undervisa är att de antingen avskräcker eller så får det en exakt motsatt effekt .	bloggmix	BLOGGMIX1999	1999
2765	21	Även om kyrkan alltid har varit god mot mig kan jag helt enkelt inte gå omkring och ljuga för folk då de frågar om jag tror på något högre väsen .	bloggmix	BLOGGMIX1999	1999
2766	31	Sen skulle jag vilja ge en pik till media och deras pådrag om dessa händelser , jag vet att media vill hitta något att skriva om men det är fel utav dem att bland annat göra egna sidor för dessa mördare då det bara triggar dessa personer mer till att göra onda saker .	bloggmix	BLOGGMIX1999	1999
2767	7	Vad kan man göra för att stoppa dem ?	bloggmix	BLOGGMIX1999	1999
2768	12	En sak som irriterar mig över tvättstugan är att om man startar de två tvättmaskinerna samtidigt på samma inställning etc. och det ska ta 45 minuter för dem att tvätta så är den ena klar på 45 minuter och den andra 55 minuter vilket gör att man står där nere som ett fån i nästan 10 minuter för att man väntar på den andra tvätten .	bloggmix	BLOGGMIX1999	1999
2769	27	En sak som irriterar mig över tvättstugan är att om man startar de två tvättmaskinerna samtidigt på samma inställning etc. och det ska ta 45 minuter för dem att tvätta så är den ena klar på 45 minuter och den andra 55 minuter vilket gör att man står där nere som ett fån i nästan 10 minuter för att man väntar på den andra tvätten .	bloggmix	BLOGGMIX1999	1999
2770	24	Jag hade faktiskt ingen aning om det förräns för några få år sedan då jag framstod som dum i huvudet som inte förstod varför de avslutade ett läsår i kyrkan för och inte på en mer neutral plats som på skolgården .	bloggmix	BLOGGMIX1999	1999
2771	3	Frågan är om de i samma situation hade valt att gå igenom graviditeten .	bloggmix	BLOGGMIX1999	1999
2772	11	Låt oss säga att föräldrarna absolut inte vill ha barnet , de har ingen stadig ekonomi och på helgerna knarkar de hårt på med sina vänner .	bloggmix	BLOGGMIX1999	1999
2773	20	Låt oss säga att föräldrarna absolut inte vill ha barnet , de har ingen stadig ekonomi och på helgerna knarkar de hårt på med sina vänner .	bloggmix	BLOGGMIX1999	1999
2774	12	En sak som irriterar mig över tvättstugan är att om man startar de två tvättmaskinerna samtidigt på samma inställning etc. och det ska ta 45 minuter för dem att tvätta så är den ena klar på 45 minuter och den andra 55 minuter vilket gör att man står där nere som ett fån i nästan 10 minuter för att man väntar på den andra tvätten .	bloggmix	BLOGGMIX1999	1999
2775	27	En sak som irriterar mig över tvättstugan är att om man startar de två tvättmaskinerna samtidigt på samma inställning etc. och det ska ta 45 minuter för dem att tvätta så är den ena klar på 45 minuter och den andra 55 minuter vilket gör att man står där nere som ett fån i nästan 10 minuter för att man väntar på den andra tvätten .	bloggmix	BLOGGMIX1999	1999
2776	8	Problemet med filmer som skall undervisa är att de antingen avskräcker eller så får det en exakt motsatt effekt .	bloggmix	BLOGGMIX1999	1999
2777	3	Frågan är om de i samma situation hade valt att gå igenom graviditeten .	bloggmix	BLOGGMIX1999	1999
2778	24	Jag hade faktiskt ingen aning om det förräns för några få år sedan då jag framstod som dum i huvudet som inte förstod varför de avslutade ett läsår i kyrkan för och inte på en mer neutral plats som på skolgården .	bloggmix	BLOGGMIX1999	1999
2779	31	Sen skulle jag vilja ge en pik till media och deras pådrag om dessa händelser , jag vet att media vill hitta något att skriva om men det är fel utav dem att bland annat göra egna sidor för dessa mördare då det bara triggar dessa personer mer till att göra onda saker .	bloggmix	BLOGGMIX1999	1999
2780	21	Även om kyrkan alltid har varit god mot mig kan jag helt enkelt inte gå omkring och ljuga för folk då de frågar om jag tror på något högre väsen .	bloggmix	BLOGGMIX1999	1999
2781	44	Ett sätt att förhindra sådana här händelser är att vara observant och att ta saker på allvar , om en lärare ser ett bråk ska läraren inte bara avbryta bråket utan även prata med parterna för att höra vad som egentligen hände och hur de känner för vad som hände .	bloggmix	BLOGGMIX1999	1999
2782	3	Frågan är om de i samma situation hade valt att gå igenom graviditeten .	bloggmix	BLOGGMIX1999	1999
2783	7	Vad kan man göra för att stoppa dem ?	bloggmix	BLOGGMIX1999	1999
2784	8	Problemet med filmer som skall undervisa är att de antingen avskräcker eller så får det en exakt motsatt effekt .	bloggmix	BLOGGMIX1999	1999
2785	11	Låt oss säga att föräldrarna absolut inte vill ha barnet , de har ingen stadig ekonomi och på helgerna knarkar de hårt på med sina vänner .	bloggmix	BLOGGMIX1999	1999
2786	20	Låt oss säga att föräldrarna absolut inte vill ha barnet , de har ingen stadig ekonomi och på helgerna knarkar de hårt på med sina vänner .	bloggmix	BLOGGMIX1999	1999
2787	44	Ett sätt att förhindra sådana här händelser är att vara observant och att ta saker på allvar , om en lärare ser ett bråk ska läraren inte bara avbryta bråket utan även prata med parterna för att höra vad som egentligen hände och hur de känner för vad som hände .	bloggmix	BLOGGMIX1999	1999
2788	13	Det finns andra sätt att hämnas på sina skolkamrater etc. än att döda dem , man kan t.ex. anmäla skolan om man känner sig mobbad eller liknande .	bloggmix	BLOGGMIX1999	1999
2789	4	Sen har vi ju de som varannan vecka utför aborter för att de knappt vet vad preventivmedel är för något , men det är en helt annan sak .	bloggmix	BLOGGMIX1999	1999
2790	12	Sen har vi ju de som varannan vecka utför aborter för att de knappt vet vad preventivmedel är för något , men det är en helt annan sak .	bloggmix	BLOGGMIX1999	1999
2791	12	En sak som irriterar mig över tvättstugan är att om man startar de två tvättmaskinerna samtidigt på samma inställning etc. och det ska ta 45 minuter för dem att tvätta så är den ena klar på 45 minuter och den andra 55 minuter vilket gör att man står där nere som ett fån i nästan 10 minuter för att man väntar på den andra tvätten .	bloggmix	BLOGGMIX1999	1999
2792	27	En sak som irriterar mig över tvättstugan är att om man startar de två tvättmaskinerna samtidigt på samma inställning etc. och det ska ta 45 minuter för dem att tvätta så är den ena klar på 45 minuter och den andra 55 minuter vilket gör att man står där nere som ett fån i nästan 10 minuter för att man väntar på den andra tvätten .	bloggmix	BLOGGMIX1999	1999
2793	9	Satanister är ju i grund och botten kristna då de tror på att det finns ett helvete där Satan regerar .	bloggmix	BLOGGMIX1999	1999
2794	7	Vad kan man göra för att stoppa dem ?	bloggmix	BLOGGMIX1999	1999
2795	4	Sen har vi ju de som varannan vecka utför aborter för att de knappt vet vad preventivmedel är för något , men det är en helt annan sak .	bloggmix	BLOGGMIX1999	1999
2796	12	Sen har vi ju de som varannan vecka utför aborter för att de knappt vet vad preventivmedel är för något , men det är en helt annan sak .	bloggmix	BLOGGMIX1999	1999
2797	44	Ett sätt att förhindra sådana här händelser är att vara observant och att ta saker på allvar , om en lärare ser ett bråk ska läraren inte bara avbryta bråket utan även prata med parterna för att höra vad som egentligen hände och hur de känner för vad som hände .	bloggmix	BLOGGMIX1999	1999
2798	13	Det finns andra sätt att hämnas på sina skolkamrater etc. än att döda dem , man kan t.ex. anmäla skolan om man känner sig mobbad eller liknande .	bloggmix	BLOGGMIX1999	1999
2799	31	Sen skulle jag vilja ge en pik till media och deras pådrag om dessa händelser , jag vet att media vill hitta något att skriva om men det är fel utav dem att bland annat göra egna sidor för dessa mördare då det bara triggar dessa personer mer till att göra onda saker .	bloggmix	BLOGGMIX1999	1999
2800	13	Det finns andra sätt att hämnas på sina skolkamrater etc. än att döda dem , man kan t.ex. anmäla skolan om man känner sig mobbad eller liknande .	bloggmix	BLOGGMIX1999	1999
2801	7	Vad kan man göra för att stoppa dem ?	bloggmix	BLOGGMIX1999	1999
2802	8	Problemet med filmer som skall undervisa är att de antingen avskräcker eller så får det en exakt motsatt effekt .	bloggmix	BLOGGMIX1999	1999
2803	44	Ett sätt att förhindra sådana här händelser är att vara observant och att ta saker på allvar , om en lärare ser ett bråk ska läraren inte bara avbryta bråket utan även prata med parterna för att höra vad som egentligen hände och hur de känner för vad som hände .	bloggmix	BLOGGMIX1999	1999
2804	11	Låt oss säga att föräldrarna absolut inte vill ha barnet , de har ingen stadig ekonomi och på helgerna knarkar de hårt på med sina vänner .	bloggmix	BLOGGMIX1999	1999
2805	20	Låt oss säga att föräldrarna absolut inte vill ha barnet , de har ingen stadig ekonomi och på helgerna knarkar de hårt på med sina vänner .	bloggmix	BLOGGMIX1999	1999
2806	9	Satanister är ju i grund och botten kristna då de tror på att det finns ett helvete där Satan regerar .	bloggmix	BLOGGMIX1999	1999
2807	1	Tror de är beredda att offra mycket om de får speltid här .	bloggmix	BLOGGMIX1999	1999
2808	8	Tror de är beredda att offra mycket om de får speltid här .	bloggmix	BLOGGMIX1999	1999
2809	0	De flesta av dessa lär spela med J20 imorgon eftersom det är en viktig match mot Växjö borta .	bloggmix	BLOGGMIX1999	1999
2810	7	Joel Gistedt presenterades precis som värvning för de kommande två säsongerna .	bloggmix	BLOGGMIX1999	1999
2811	8	Det var verkligen inte vad vi trodde när de kom hit i somras .	bloggmix	BLOGGMIX1999	1999
2812	2	Vem av de två herrarna skulle vara nöjd med att spela i andra PP-linan ?	bloggmix	BLOGGMIX1999	1999
2813	5	- Kul att spela med de två ungtupparna ( Kellman och Lill-burra ) i J20 och det har lossnat lite för oss efter jul , berättar " Honken " .	bloggmix	BLOGGMIX1999	1999
2814	10	Men svenska backen , Henrik Karlsson , född 1990 har de senaste två säsongerna spelat hockey i Vitryssland .	bloggmix	BLOGGMIX1999	1999
2815	11	Västerås William Karlsson var den som tog kalrt störst fokus av de duktiga unga spelarna i laget under säsongen .	bloggmix	BLOGGMIX1999	1999
2816	16	Han har under säsongen spelat till sig ett kontrakt hos antingen ett elitserielag eller någon av de större allsvenska klubbarna .	bloggmix	BLOGGMIX1999	1999
2817	9	Sportchefen , Pelle Svensson , säger så här om de båda .	bloggmix	BLOGGMIX1999	1999
2818	2	Så att de lojala inte fick en chans i världen att köpa .	bloggmix	BLOGGMIX1999	1999
2819	8	Där sa han blankt nej på frågan om de hade haft någon kontakt .	bloggmix	BLOGGMIX1999	1999
2820	30	Miro Lazo och Ponthus Westerholm som inte ens var med uppe i Västerås , tränade idag och finns förstås beredda om det nu skulle bli skador eller sjukdomar som håller de andra borta .	bloggmix	BLOGGMIX1999	1999
2821	4	Jag skulle föreslå att de som haft kort i år , och som förlänger det nästa säsong , får en rätt bra rabatt .	bloggmix	BLOGGMIX1999	1999
